sample_id,scene_id,split,source_path,relative_path
0000210,LC08_026028_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000210\LC08_026028_20190724\all_bands.tif,0000210\LC08_026028_20190724\all_bands.tif
0000211,LC08_019037_20190808,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000211\LC08_019037_20190808\all_bands.tif,0000211\LC08_019037_20190808\all_bands.tif
0000215,LC08_036028_20190730,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000215\LC08_036028_20190730\all_bands.tif,0000215\LC08_036028_20190730\all_bands.tif
0000216,LC08_018034_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000216\LC08_018034_20190817\all_bands.tif,0000216\LC08_018034_20190817\all_bands.tif
0000218,LC08_040035_20190710,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000218\LC08_040035_20190710\all_bands.tif,0000218\LC08_040035_20190710\all_bands.tif
0000221,LC08_030036_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000221\LC08_030036_20190720\all_bands.tif,0000221\LC08_030036_20190720\all_bands.tif
0000222,LC08_033028_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000222\LC08_033028_20190725\all_bands.tif,0000222\LC08_033028_20190725\all_bands.tif
0000225,LC08_032035_20190718,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000225\LC08_032035_20190718\all_bands.tif,0000225\LC08_032035_20190718\all_bands.tif
0000226,LC08_028035_20190807,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000226\LC08_028035_20190807\all_bands.tif,0000226\LC08_028035_20190807\all_bands.tif
0000229,LC08_042036_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000229\LC08_042036_20190724\all_bands.tif,0000229\LC08_042036_20190724\all_bands.tif
0000230,LC08_017036_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000230\LC08_017036_20190725\all_bands.tif,0000230\LC08_017036_20190725\all_bands.tif
0000231,LC08_029033_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000231\LC08_029033_20190729\all_bands.tif,0000231\LC08_029033_20190729\all_bands.tif
0000233,LC08_038037_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000233\LC08_038037_20190813\all_bands.tif,0000233\LC08_038037_20190813\all_bands.tif
0000234,LC08_014030_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000234\LC08_014030_20190805\all_bands.tif,0000234\LC08_014030_20190805\all_bands.tif
0000235,LC08_019031_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000235\LC08_019031_20190723\all_bands.tif,0000235\LC08_019031_20190723\all_bands.tif
0000237,LC08_043027_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000237\LC08_043027_20190731\all_bands.tif,0000237\LC08_043027_20190731\all_bands.tif
0000239,LC08_027038_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000239\LC08_027038_20190731\all_bands.tif,0000239\LC08_027038_20190731\all_bands.tif
0000241,LC08_023032_20190804,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000241\LC08_023032_20190804\all_bands.tif,0000241\LC08_023032_20190804\all_bands.tif
0000243,LC08_029037_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000243\LC08_029037_20190814\all_bands.tif,0000243\LC08_029037_20190814\all_bands.tif
0000244,LC08_037027_20190721,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000244\LC08_037027_20190721\all_bands.tif,0000244\LC08_037027_20190721\all_bands.tif
0000245,LC08_033028_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000245\LC08_033028_20190725\all_bands.tif,0000245\LC08_033028_20190725\all_bands.tif
0000246,LC08_020029_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000246\LC08_020029_20190714\all_bands.tif,0000246\LC08_020029_20190714\all_bands.tif
0000247,LC08_038035_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000247\LC08_038035_20190813\all_bands.tif,0000247\LC08_038035_20190813\all_bands.tif
0000248,LC08_036027_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000248\LC08_036027_20190815\all_bands.tif,0000248\LC08_036027_20190815\all_bands.tif
0000249,LC08_033037_20190826,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000249\LC08_033037_20190826\all_bands.tif,0000249\LC08_033037_20190826\all_bands.tif
0000251,LC08_038031_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000251\LC08_038031_20190813\all_bands.tif,0000251\LC08_038031_20190813\all_bands.tif
0000253,LC08_014030_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000253\LC08_014030_20190805\all_bands.tif,0000253\LC08_014030_20190805\all_bands.tif
0000254,LC08_031033_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000254\LC08_031033_20190711\all_bands.tif,0000254\LC08_031033_20190711\all_bands.tif
0000256,LC08_027027_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000256\LC08_027027_20190731\all_bands.tif,0000256\LC08_027027_20190731\all_bands.tif
0000259,LC08_036031_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000259\LC08_036031_20190815\all_bands.tif,0000259\LC08_036031_20190815\all_bands.tif
0000261,LC08_019037_20190808,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000261\LC08_019037_20190808\all_bands.tif,0000261\LC08_019037_20190808\all_bands.tif
0000262,LC08_032031_20190718,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000262\LC08_032031_20190718\all_bands.tif,0000262\LC08_032031_20190718\all_bands.tif
0000263,LC08_020032_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000263\LC08_020032_20190714\all_bands.tif,0000263\LC08_020032_20190714\all_bands.tif
0000264,LC08_026030_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000264\LC08_026030_20190724\all_bands.tif,0000264\LC08_026030_20190724\all_bands.tif
0000265,LC08_033035_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000265\LC08_033035_20190709\all_bands.tif,0000265\LC08_033035_20190709\all_bands.tif
0000267,LC08_035029_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000267\LC08_035029_20190723\all_bands.tif,0000267\LC08_035029_20190723\all_bands.tif
0000269,LC08_042034_20190825,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000269\LC08_042034_20190825\all_bands.tif,0000269\LC08_042034_20190825\all_bands.tif
0000270,LC08_021037_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000270\LC08_021037_20190705\all_bands.tif,0000270\LC08_021037_20190705\all_bands.tif
0000272,LC08_035026_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000272\LC08_035026_20190723\all_bands.tif,0000272\LC08_035026_20190723\all_bands.tif
0000273,LC08_043027_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000273\LC08_043027_20190731\all_bands.tif,0000273\LC08_043027_20190731\all_bands.tif
0000276,LC08_017036_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000276\LC08_017036_20190725\all_bands.tif,0000276\LC08_017036_20190725\all_bands.tif
0000277,LC08_040029_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000277\LC08_040029_20190827\all_bands.tif,0000277\LC08_040029_20190827\all_bands.tif
0000279,LC08_041028_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000279\LC08_041028_20190818\all_bands.tif,0000279\LC08_041028_20190818\all_bands.tif
0000283,LC08_025032_20190802,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000283\LC08_025032_20190802\all_bands.tif,0000283\LC08_025032_20190802\all_bands.tif
0000285,LC08_035036_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000285\LC08_035036_20190824\all_bands.tif,0000285\LC08_035036_20190824\all_bands.tif
0000286,LC08_024039_20190726,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000286\LC08_024039_20190726\all_bands.tif,0000286\LC08_024039_20190726\all_bands.tif
0000288,LC08_026034_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000288\LC08_026034_20190724\all_bands.tif,0000288\LC08_026034_20190724\all_bands.tif
0000289,LC08_047030_20190727,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000289\LC08_047030_20190727\all_bands.tif,0000289\LC08_047030_20190727\all_bands.tif
0000290,LC08_029028_20190830,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000290\LC08_029028_20190830\all_bands.tif,0000290\LC08_029028_20190830\all_bands.tif
0000292,LC08_030039_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000292\LC08_030039_20190720\all_bands.tif,0000292\LC08_030039_20190720\all_bands.tif
0000294,LC08_016035_20190819,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000294\LC08_016035_20190819\all_bands.tif,0000294\LC08_016035_20190819\all_bands.tif
0000296,LC08_026031_20190809,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000296\LC08_026031_20190809\all_bands.tif,0000296\LC08_026031_20190809\all_bands.tif
0000298,LC08_015032_20190812,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000298\LC08_015032_20190812\all_bands.tif,0000298\LC08_015032_20190812\all_bands.tif
0000300,LC08_031033_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000300\LC08_031033_20190711\all_bands.tif,0000300\LC08_031033_20190711\all_bands.tif
0000301,LC08_029031_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000301\LC08_029031_20190729\all_bands.tif,0000301\LC08_029031_20190729\all_bands.tif
0000302,LC08_022034_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000302\LC08_022034_20190829\all_bands.tif,0000302\LC08_022034_20190829\all_bands.tif
0000304,LC08_030027_20190821,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000304\LC08_030027_20190821\all_bands.tif,0000304\LC08_030027_20190821\all_bands.tif
0000305,LC08_036029_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000305\LC08_036029_20190714\all_bands.tif,0000305\LC08_036029_20190714\all_bands.tif
0000306,LC08_032029_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000306\LC08_032029_20190702\all_bands.tif,0000306\LC08_032029_20190702\all_bands.tif
0000307,LC08_028032_20190722,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000307\LC08_028032_20190722\all_bands.tif,0000307\LC08_028032_20190722\all_bands.tif
0000308,LC08_034031_20190716,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000308\LC08_034031_20190716\all_bands.tif,0000308\LC08_034031_20190716\all_bands.tif
0000309,LC08_026030_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000309\LC08_026030_20190724\all_bands.tif,0000309\LC08_026030_20190724\all_bands.tif
0000310,LC08_022036_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000310\LC08_022036_20190829\all_bands.tif,0000310\LC08_022036_20190829\all_bands.tif
0000313,LC08_041030_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000313\LC08_041030_20190818\all_bands.tif,0000313\LC08_041030_20190818\all_bands.tif
0000314,LC08_036029_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000314\LC08_036029_20190714\all_bands.tif,0000314\LC08_036029_20190714\all_bands.tif
0000315,LC08_037036_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000315\LC08_037036_20190705\all_bands.tif,0000315\LC08_037036_20190705\all_bands.tif
0000317,LC08_038037_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000317\LC08_038037_20190813\all_bands.tif,0000317\LC08_038037_20190813\all_bands.tif
0000318,LC08_018037_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000318\LC08_018037_20190817\all_bands.tif,0000318\LC08_018037_20190817\all_bands.tif
0000320,LC08_046030_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000320\LC08_046030_20190720\all_bands.tif,0000320\LC08_046030_20190720\all_bands.tif
0000322,LC08_018034_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000322\LC08_018034_20190817\all_bands.tif,0000322\LC08_018034_20190817\all_bands.tif
0000324,LC08_031029_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000324\LC08_031029_20190828\all_bands.tif,0000324\LC08_031029_20190828\all_bands.tif
0000325,LC08_026033_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000325\LC08_026033_20190724\all_bands.tif,0000325\LC08_026033_20190724\all_bands.tif
0000327,LC08_022033_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000327\LC08_022033_20190712\all_bands.tif,0000327\LC08_022033_20190712\all_bands.tif
0000328,LC08_040031_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000328\LC08_040031_20190827\all_bands.tif,0000328\LC08_040031_20190827\all_bands.tif
0000330,LC08_013031_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000330\LC08_013031_20190729\all_bands.tif,0000330\LC08_013031_20190729\all_bands.tif
0000331,LC08_016030_20190803,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000331\LC08_016030_20190803\all_bands.tif,0000331\LC08_016030_20190803\all_bands.tif
0000332,LC08_026037_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000332\LC08_026037_20190724\all_bands.tif,0000332\LC08_026037_20190724\all_bands.tif
0000333,LC08_032037_20190718,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000333\LC08_032037_20190718\all_bands.tif,0000333\LC08_032037_20190718\all_bands.tif
0000334,LC08_044034_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000334\LC08_044034_20190706\all_bands.tif,0000334\LC08_044034_20190706\all_bands.tif
0000335,LC08_017034_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000335\LC08_017034_20190725\all_bands.tif,0000335\LC08_017034_20190725\all_bands.tif
0000337,LC08_028027_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000337\LC08_028027_20190706\all_bands.tif,0000337\LC08_028027_20190706\all_bands.tif
0000338,LC08_022033_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000338\LC08_022033_20190712\all_bands.tif,0000338\LC08_022033_20190712\all_bands.tif
0000340,LC08_045029_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000340\LC08_045029_20190729\all_bands.tif,0000340\LC08_045029_20190729\all_bands.tif
0000342,LC08_015032_20190812,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000342\LC08_015032_20190812\all_bands.tif,0000342\LC08_015032_20190812\all_bands.tif
0000343,LC08_026038_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000343\LC08_026038_20190724\all_bands.tif,0000343\LC08_026038_20190724\all_bands.tif
0000344,LC08_024030_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000344\LC08_024030_20190827\all_bands.tif,0000344\LC08_024030_20190827\all_bands.tif
0000345,LC08_046028_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000345\LC08_046028_20190720\all_bands.tif,0000345\LC08_046028_20190720\all_bands.tif
0000347,LC08_042031_20190825,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000347\LC08_042031_20190825\all_bands.tif,0000347\LC08_042031_20190825\all_bands.tif
0000350,LC08_024039_20190726,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000350\LC08_024039_20190726\all_bands.tif,0000350\LC08_024039_20190726\all_bands.tif
0000351,LC08_020033_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000351\LC08_020033_20190714\all_bands.tif,0000351\LC08_020033_20190714\all_bands.tif
0000352,LC08_025036_20190717,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000352\LC08_025036_20190717\all_bands.tif,0000352\LC08_025036_20190717\all_bands.tif
0000353,LC08_030028_20190821,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000353\LC08_030028_20190821\all_bands.tif,0000353\LC08_030028_20190821\all_bands.tif
0000355,LC08_041028_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000355\LC08_041028_20190818\all_bands.tif,0000355\LC08_041028_20190818\all_bands.tif
0000356,LC08_041034_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000356\LC08_041034_20190818\all_bands.tif,0000356\LC08_041034_20190818\all_bands.tif
0000358,LC08_041028_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000358\LC08_041028_20190818\all_bands.tif,0000358\LC08_041028_20190818\all_bands.tif
0000359,LC08_013030_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000359\LC08_013030_20190729\all_bands.tif,0000359\LC08_013030_20190729\all_bands.tif
0000360,LC08_029031_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000360\LC08_029031_20190729\all_bands.tif,0000360\LC08_029031_20190729\all_bands.tif
0000361,LC08_033029_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000361\LC08_033029_20190725\all_bands.tif,0000361\LC08_033029_20190725\all_bands.tif
0000362,LC08_031028_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000362\LC08_031028_20190828\all_bands.tif,0000362\LC08_031028_20190828\all_bands.tif
0000366,LC08_015042_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000366\LC08_015042_20190828\all_bands.tif,0000366\LC08_015042_20190828\all_bands.tif
0000370,LC08_031027_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000370\LC08_031027_20190828\all_bands.tif,0000370\LC08_031027_20190828\all_bands.tif
0000371,LC08_022038_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000371\LC08_022038_20190829\all_bands.tif,0000371\LC08_022038_20190829\all_bands.tif
0000372,LC08_026036_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000372\LC08_026036_20190724\all_bands.tif,0000372\LC08_026036_20190724\all_bands.tif
0000373,LC08_022032_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000373\LC08_022032_20190712\all_bands.tif,0000373\LC08_022032_20190712\all_bands.tif
0000374,LC08_040037_20190726,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0000374\LC08_040037_20190726\all_bands.tif,0000374\LC08_040037_20190726\all_bands.tif
